@relation train_data2

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {up,left,down,right,tilt_left,tilt_right}

@data
3,9,-32,-9,-7,-6,-9,-2,-5,-8,-6,-6,-11,4,0,-8,-3,-6,-5,2,3,-7,-3,-5,2,0,5,-5,-3,-5,1,-3,13,-3,-3,-5,4,-1,8,-1,-3,-6,7,-3,6,1,-5,-6,2,0,5,2,-5,-7,-5,1,7,3,-3,-7,-1,3,-8,3,-6,-8,-5,8,-12,2,-7,-7,1,5,-22,-1,-7,-6,0,-2,-20,-4,-5,-5,3,-3,-24,-7,-9,-4,-2,-7,-10,-10,-5,-2,3,-12,-2,-13,-5,-2,-4,-10,7,-12,-4,-3,-2,-5,4,-12,-4,-3,-1,-4,4,-11,-3,-4,right
3,-6,-2,0,-5,-5,7,-8,1,0,-3,-5,5,-4,-2,1,-5,-5,2,-1,-2,0,-5,-5,0,0,0,0,-4,-6,-2,2,-1,0,-4,-7,-6,2,-3,1,-3,-7,-4,1,-13,0,-6,-7,-10,-6,-17,-2,-4,-5,3,-5,-16,-4,-8,-5,1,-7,-7,-14,-7,-1,2,-11,-9,-15,-9,-2,0,-10,6,-15,-6,-2,3,-4,9,-15,-8,-4,-9,-5,8,-13,-7,-4,-5,-5,1,-4,-5,-7,0,2,3,-3,-4,-7,-1,0,-2,-2,-3,-7,3,-1,1,-2,-3,-6,2,-3,3,-1,-2,-6,right
2,-3,14,2,-4,-6,-3,1,15,4,-3,-6,0,4,8,4,-5,-6,-4,4,2,3,-3,-7,-6,2,-3,3,-4,-7,-5,-1,-11,2,-4,-7,-3,1,-14,0,-2,-8,5,1,-21,-2,-5,-8,-1,0,-16,-4,-7,-6,-1,-4,-12,-8,-8,-3,3,-5,-1,-11,-5,-3,4,-9,0,-12,-9,-2,-8,-10,7,-12,-6,-1,0,-9,5,-12,-5,-2,2,-3,3,-10,-4,-4,-2,0,-5,-9,-7,-4,-4,-1,-2,-9,-7,-4,-3,0,-4,-8,-6,-5,-2,-2,-1,-8,-6,-6,-2,0,-1,-7,-5,-7,right
0,-6,2,-7,-2,-7,-4,1,14,-5,-2,-6,-2,0,13,-2,-4,-5,-5,1,16,0,-3,-4,2,0,9,0,-5,-4,-1,1,10,2,-5,-5,1,0,0,3,-6,-5,-3,0,-4,2,-4,-6,2,-1,-10,1,-4,-8,-3,0,-11,0,-4,-8,-3,-3,-14,-1,-3,-8,-1,3,-12,-3,-6,-8,2,-3,-13,-6,-6,-6,-4,-5,-10,-9,-9,-3,0,-8,0,-11,-6,-2,4,-7,0,-12,-7,-2,0,-12,1,-12,-5,-2,-2,-6,4,-11,-5,-3,1,-1,2,-10,-3,-5,-2,1,-5,-10,-6,-4,right
4,21,10,-5,-3,-8,6,5,9,-5,-1,-8,7,5,7,-4,-2,-7,2,0,7,-3,-2,-6,3,0,6,-2,-4,-5,-1,-2,4,0,-4,-4,-3,1,7,1,-5,-4,-7,0,4,2,-3,-5,-2,2,-3,2,-5,-5,-1,9,-16,1,-3,-7,3,-2,-15,-6,-5,-5,5,-4,-20,-8,-6,-4,4,-5,-16,-11,-7,-4,3,-4,-12,-14,-6,-3,0,-8,3,-15,-7,-2,-3,1,-1,-10,-6,-5,-3,0,2,-9,-6,-5,-5,3,1,-8,-7,-6,-4,0,1,-7,-7,-6,-5,-3,9,-7,-6,-7,right
5,22,6,-1,-8,-5,4,0,-1,-3,-4,-5,2,1,1,-5,-5,-5,4,-1,3,-4,-3,-5,5,-2,2,-3,-3,-5,4,-6,-2,-3,-3,-5,1,-1,2,-2,-4,-5,-1,-1,7,0,-4,-5,-4,0,6,0,-5,-6,-9,2,0,0,-5,-6,-9,6,-7,-1,-5,-6,2,3,-13,-2,-5,-6,6,2,-19,-4,-6,-6,5,-3,-21,-7,-7,-5,7,-4,-13,-9,-7,-4,8,-10,-3,-10,-6,-4,-4,-6,2,-11,-6,-4,-5,-4,-1,-11,-5,-3,-4,-2,3,-9,-6,-3,-4,-1,2,-8,-6,-5,right
7,21,-16,-7,-14,-6,-5,0,-2,-6,-9,-6,-7,3,3,-5,-8,-6,-7,0,1,-5,-6,-6,-3,1,2,-4,-5,-6,-4,-7,7,-3,-3,-6,0,-4,4,-4,-5,-6,2,-5,3,-3,-4,-6,3,-3,6,-2,-6,-6,-1,-2,6,-1,-6,-6,-7,4,-5,0,-4,-8,-6,5,-3,1,-2,-8,2,1,-12,0,-3,-8,-3,7,-14,-1,-4,-8,0,5,-16,-4,-5,-7,4,1,-8,-6,-8,-5,4,-2,-7,-9,-9,-3,-5,-1,0,-10,-8,-1,-1,-7,-1,-12,-6,-1,-4,-4,-5,-12,-5,-1,right
41,9,-13,11,-9,-5,7,6,7,9,-7,-7,0,8,-12,8,-4,-8,4,11,-26,5,-6,-8,-1,8,-23,3,-5,-7,5,2,-30,-2,-6,-7,0,-1,-27,-6,-7,-4,10,-7,-17,-10,-9,-3,2,-13,1,-12,-7,-2,9,-13,2,-12,-7,-3,-14,-9,16,-13,-7,-2,-5,-6,8,-12,-3,-4,-4,-1,5,-10,-5,-6,-3,-1,9,-8,-4,-6,-4,-1,10,-5,-5,-6,4,-3,2,-1,-5,-6,2,-3,1,0,-9,-6,-7,-1,4,2,-4,-6,-5,3,-7,1,-6,-6,-11,5,-4,1,0,-5,right
48,3,-41,-1,-28,-9,21,0,-17,-1,-14,-8,24,4,-34,-4,-20,-7,9,-4,-23,-7,-9,-5,10,-5,-13,-8,-12,-4,1,-9,-3,-11,-7,-3,1,-9,-5,-13,-7,-3,-7,-11,10,-12,-1,-3,0,-5,5,-11,-7,-5,-3,-3,2,-10,-3,-5,-2,1,-2,-9,-5,-5,-2,0,-1,-8,-6,-5,-4,-2,3,-7,-6,-5,-4,-3,4,-6,-7,-5,-7,-4,5,-5,-6,-6,-7,-7,5,-4,-5,-6,-6,-5,4,-4,-5,-6,-1,-2,-4,-4,-6,-6,-2,-2,-2,-4,-4,-6,2,-1,-6,-5,-5,-6,right
11,-9,-9,-6,-4,-6,0,-4,-4,-5,-7,-5,-3,-4,0,-4,-6,-6,2,-5,0,-4,-8,-6,-3,-6,-3,-4,-7,-6,-5,-6,-1,-4,-6,-7,-4,-3,0,-5,-6,-7,-3,-3,-6,-6,-6,-7,-8,1,-3,-6,-3,-6,-1,0,-5,-6,-4,-6,-11,7,15,-2,-2,-5,-13,1,-1,-1,1,-4,0,0,-1,0,-1,-5,1,0,-4,2,-2,-5,3,4,-4,2,0,-7,17,3,-26,0,-7,-8,13,9,-10,-2,-10,-8,3,5,-11,-5,-10,-5,1,-4,-6,-10,-9,-3,-4,-6,1,-10,-10,-3,right
6,8,-47,14,18,-17,-1,26,-17,12,-3,-9,12,17,-37,5,2,-11,4,23,-23,2,-5,-10,-12,0,-20,-5,-7,-3,1,-4,-2,-11,-9,-1,6,-14,-1,-14,-5,-3,-6,-14,12,-14,-9,-1,-6,-19,10,-14,-5,0,12,-1,9,-10,-2,-5,-2,5,-4,-8,-6,-5,-5,1,-1,-8,-6,-4,-2,-2,-1,-7,-6,-4,1,-6,2,-5,-8,-6,-4,-7,2,-5,-7,-7,-9,-9,13,-4,-6,-7,-10,1,3,-6,-6,-8,-5,2,4,-6,-5,-7,-8,3,6,-6,-2,-6,-1,4,8,-3,-4,-5,right
8,4,0,3,-2,-5,5,2,0,3,-3,-5,-1,0,1,1,-3,-5,-7,0,2,0,-1,-6,-7,1,2,0,-2,-6,-11,1,5,-1,-1,-7,-3,0,-8,-1,-1,-9,-4,12,-12,-1,-2,-8,11,7,-18,-2,-8,-7,9,6,-17,-3,-8,-6,6,-2,-22,-7,-11,-3,3,-4,-5,-10,-9,-1,7,-13,-3,-12,-9,-2,-7,-8,0,-13,-5,-2,-7,-5,-2,-14,-4,-1,1,3,-1,-11,-5,-4,-5,3,5,-9,-5,-4,-6,-1,5,-8,-7,-4,-4,-2,7,-6,-8,-6,-4,-6,6,-4,-7,-7,right
6,15,-4,-7,-7,-8,-3,2,-7,-7,-2,-7,0,6,-1,-6,-3,-6,2,2,0,-5,-2,-5,2,1,4,-4,-4,-5,-2,0,12,-3,-4,-4,-3,2,16,-1,-5,-4,-5,1,11,0,-3,-5,-11,1,5,1,-3,-6,-3,-2,-13,1,-1,-7,0,0,-23,0,-2,-7,7,0,-26,-2,0,-7,10,-1,-21,-3,-7,-7,12,-1,-15,-5,-8,-6,2,1,-2,-6,-9,-4,1,-5,0,-9,-8,-4,-2,-6,2,-9,-10,-3,-3,-7,-4,-11,-4,-4,-6,-4,-7,-12,-5,-2,-1,3,-16,-15,-4,-2,right
42,-18,78,3,-11,-7,1,-27,44,1,-13,-10,-7,-27,22,-1,-13,-10,-20,-11,35,-2,-9,-9,-10,-10,16,-3,-8,-9,-20,-2,9,-4,-6,-8,-13,6,18,-3,-1,-6,-5,13,22,-1,-1,-5,-1,6,12,2,0,-5,0,6,4,4,2,-6,3,3,-12,5,0,-7,5,2,-38,2,-2,-9,-3,2,-31,0,-3,-7,22,-6,-35,-5,-8,-7,4,-7,-14,-8,-10,-4,7,-11,-7,-13,-9,-2,6,-11,8,-13,-9,-1,7,-11,-3,-15,-8,-3,-10,1,-3,-14,-6,-2,0,5,2,-12,-7,-3,right
9,-10,-1,0,-4,-4,4,-3,-5,1,-5,-4,1,-4,-1,0,-3,-4,-1,-1,-2,0,-3,-5,-4,-2,-2,0,-1,-6,1,0,-8,0,-3,-7,-4,5,-13,0,-3,-8,2,8,-18,-1,-3,-8,6,9,-21,-2,-5,-8,9,2,-21,-5,-11,-5,3,-4,-9,-10,-9,-2,7,-11,-2,-12,-7,-2,3,-12,3,-13,-9,-3,-2,-13,7,-13,-7,-2,-4,-4,6,-12,-3,-3,-4,5,0,-10,-5,-5,-2,2,0,-9,-7,-5,-5,-3,3,-8,-7,-5,-5,-1,3,-6,-7,-5,-4,-4,5,-6,-7,-7,right
11,-25,-6,-3,-2,-8,-5,-14,6,-5,-1,-8,-5,-9,-3,-4,-3,-8,-1,-6,-2,-4,-3,-7,-1,-6,0,-4,-1,-7,-5,1,2,-5,-2,-6,-1,-1,2,-4,-5,-5,1,-2,8,-4,-4,-5,-5,-3,11,-3,-4,-5,-2,-3,10,-1,-6,-4,-3,-4,11,-1,-5,-4,-8,-3,9,0,0,-5,-4,0,-5,0,-4,-6,-6,6,-10,0,-2,-7,-6,12,-20,-2,0,-9,2,16,-20,-2,-2,-9,11,3,-21,-6,-7,-7,6,0,-7,-7,-7,-3,13,-9,-8,-9,-10,-3,10,-16,3,-10,-12,-3,right
11,-3,-16,-8,-7,-6,5,-5,-1,-6,-7,-6,0,-5,-9,-6,-6,-5,0,-1,-3,-5,-7,-5,1,-5,-3,-5,-5,-5,-4,-3,3,-4,-6,-5,-3,-5,-4,-5,-5,-5,-5,-3,6,-4,-6,-6,-1,-7,-1,-5,-5,-6,-3,-2,4,-5,-6,-7,-2,-4,1,-5,-5,-6,-3,-3,6,-4,-5,-6,2,-5,-1,-4,-4,-6,-3,-3,1,-3,-4,-5,0,-5,-5,-3,-4,-5,3,-3,-6,-3,-4,-5,2,-3,-7,-4,-4,-5,-1,-2,-6,-5,-5,-5,0,-2,-3,-5,-6,-5,-3,-1,-1,-5,-6,-5,right
8,-6,-6,-9,-5,-6,7,-5,2,-7,-7,-6,-3,-9,11,-5,-5,-6,-2,-3,9,-4,-8,-6,-3,-7,7,-4,-8,-6,-2,-3,7,-4,-8,-7,-9,3,11,-4,-7,-8,-7,2,11,-4,-5,-8,-7,-2,13,-2,-3,-6,-9,3,11,0,-1,-5,-8,1,9,2,0,-5,-3,-3,3,4,1,-4,0,-2,-16,4,1,-7,19,19,-30,2,-10,-10,-6,5,-27,-2,-1,-6,20,3,-27,-6,-11,-6,2,-7,-19,-9,-10,-4,10,-3,-7,-12,-11,-2,-12,-23,5,-13,0,-1,11,-10,0,-13,-10,-4,right
5,9,42,-16,-19,-7,-1,-8,4,-11,-18,-8,-13,2,22,-9,-9,-8,-7,5,16,-8,-8,-7,-10,2,21,-5,-7,-6,-10,0,17,-1,-3,-5,-5,6,19,1,0,-5,-2,2,9,3,0,-5,1,-2,-1,5,-1,-6,4,2,-15,4,-3,-8,6,2,-30,2,-6,-9,-4,7,-29,-1,-3,-7,7,3,-27,-5,-6,-6,3,-2,-15,-9,-10,-3,4,-8,-7,-12,-7,-1,5,-8,4,-13,-6,-1,7,-16,7,-14,-8,-2,-2,-11,2,-13,-9,-2,-4,-3,3,-11,-4,-4,-2,0,-2,-10,-6,-5,right
3,8,22,-4,-5,-2,1,-7,14,-4,-7,-4,4,-10,9,-4,-9,-5,0,-5,13,-4,-9,-6,-5,-5,9,-4,-7,-7,-3,-6,-1,-4,-8,-8,-7,-2,3,-4,-7,-8,-7,4,3,-6,-6,-8,-10,4,-2,-5,-4,-7,-6,3,13,-3,-3,-4,-8,0,9,1,-1,-3,-1,0,-3,1,0,-5,-1,-4,-6,3,0,-6,0,0,-14,2,-3,-6,1,2,-26,-1,-5,-6,10,-1,-19,-6,-7,-7,5,-2,-11,-8,-8,-5,2,-2,-8,-10,-10,-3,5,-8,-1,-11,-6,-2,5,-8,0,-12,-7,-3,right
3,14,-6,-4,-9,-9,-2,7,3,-4,-5,-9,-10,4,5,-4,-6,-8,-12,2,11,-4,-4,-7,-9,-1,10,-2,-3,-6,-8,-3,9,-1,-3,-4,-4,-2,2,0,-1,-3,4,-3,-1,0,0,-5,7,-4,-9,0,-2,-6,5,0,-7,-1,-2,-8,-6,3,-8,-3,0,-10,-1,8,-13,-4,-7,-9,-1,6,-16,-4,-8,-6,-1,1,-7,-7,-7,-4,4,-1,-14,-10,-9,-3,10,-5,-7,-11,-11,-1,2,-10,0,-11,-6,-1,-1,-6,5,-12,-7,-3,-1,-2,-3,-10,-7,-4,-5,-1,3,-8,-7,-4,right
4,3,-14,-6,-3,-8,-6,1,-3,-7,0,-8,-8,0,11,-6,-3,-6,-10,-3,13,-4,-2,-6,-3,-3,9,-2,-2,-5,-3,-2,9,0,-3,-4,0,-2,6,1,-2,-5,3,-2,-5,1,-1,-6,7,0,-11,1,-4,-7,5,-1,-18,-2,-5,-8,10,3,-22,-4,0,-10,-3,13,-13,-4,-9,-8,2,2,-14,-7,-10,-4,-3,0,-7,-9,-8,-2,-3,1,0,-10,-6,-2,-12,-4,6,-10,-10,-1,1,-14,-1,-11,-5,-1,-2,-2,1,-9,-5,-3,1,-1,1,-8,-4,-5,-4,-3,4,-6,-6,-5,right
5,-12,4,-2,-7,-7,1,-6,-4,-4,-10,-8,-4,-2,-8,-7,-8,-9,-5,-2,-1,-7,-4,-8,-7,-2,5,-6,-6,-7,-8,0,5,-6,-4,-6,-4,1,11,-3,-3,-4,-1,2,15,0,-3,-3,-2,1,9,1,-6,-3,-3,0,0,1,0,-4,3,-2,-13,0,-1,-8,-1,0,-18,-2,-2,-9,-7,6,-20,-4,-1,-9,3,4,-21,-4,-1,-8,8,2,-14,-6,-7,-7,0,1,-2,-7,-10,-3,3,-3,3,-9,-8,-2,9,-11,3,-9,-9,-2,-1,-8,6,-10,-9,-3,-4,-2,2,-10,-9,-3,right
0,8,-1,-4,-10,-6,-8,-5,4,-5,-7,-7,-4,-1,-6,-5,-8,-7,-9,1,4,-5,-6,-7,-6,0,-3,-5,-7,-7,-8,-2,0,-6,-5,-7,-6,3,4,-5,-4,-6,-11,-1,14,-3,-2,-4,-11,3,19,0,-2,-2,-10,4,13,1,-1,-3,0,3,6,3,-1,-4,4,-1,-12,4,-2,-6,6,10,-24,1,-2,-9,12,4,-36,-2,-4,-10,17,-1,-25,-5,-9,-8,5,-9,-18,-8,-11,-4,-1,-5,-5,-10,-11,-2,5,-14,3,-12,-8,-2,0,-13,-2,-13,-7,-3,-6,-4,1,-13,-3,-3,right
12,-25,10,-6,-7,-7,-1,-19,12,-5,-9,-8,0,-11,7,-6,-10,-9,-11,-12,10,-5,-8,-9,-7,-10,12,-4,-7,-8,-15,0,13,-3,-5,-8,-8,1,10,-3,-2,-7,-7,-2,9,-1,-1,-5,0,2,9,0,-1,-4,-4,7,10,2,-2,-4,3,0,-3,4,-1,-5,4,0,-17,5,-2,-7,-3,15,-20,4,-3,-7,11,7,-28,-1,-2,-10,7,0,-33,-5,-8,-8,11,-7,-13,-11,-9,-4,5,-10,0,-13,-8,-3,7,-21,4,-14,-9,-3,-9,-14,7,-13,-10,-1,-2,-9,7,-13,-4,-2,right
1,-7,8,-9,-1,-5,1,-4,4,-8,-5,-7,0,0,5,-7,-7,-7,-4,-2,5,-7,-6,-7,-4,1,2,-6,-6,-7,-7,3,7,-5,-7,-8,-8,3,1,-4,-7,-7,-10,0,7,-4,-4,-6,-10,1,8,-3,-4,-5,-10,0,14,-1,-2,-4,-6,1,10,1,-2,-3,-8,-1,12,2,1,-4,-1,0,0,4,0,-5,11,-3,-20,3,-1,-9,-5,11,-23,3,-4,-7,18,1,-35,-2,-4,-10,7,-5,-26,-6,-11,-6,8,-9,-17,-11,-10,-4,-2,-8,4,-12,-8,-1,14,-23,5,-14,-7,-4,right
5,-30,14,-5,-5,-12,-5,-11,9,-4,-7,-11,-15,-9,11,-3,-6,-10,-11,-8,7,-3,-4,-9,-9,-3,6,-3,-4,-8,-12,0,5,-2,-3,-7,-7,-2,6,-2,-2,-5,-2,1,5,-1,-2,-4,-9,4,14,1,-1,-3,-9,-1,6,3,1,-3,14,9,-26,3,-2,-8,3,4,-24,-1,-8,-6,7,-7,-18,-6,-5,-5,18,-8,-25,-9,-8,-6,14,-9,-18,-12,-10,-6,-8,-14,11,-14,-8,-1,0,-6,10,-12,-3,-3,-1,3,0,-9,-7,-5,-7,3,5,-9,-7,-5,-3,2,3,-8,-7,-5,right
0,9,-1,-4,-7,-7,-13,-3,-1,-4,-5,-6,-6,1,-3,-3,-5,-6,-9,0,1,-4,-4,-6,-7,-3,1,-3,-4,-6,-7,-5,5,-3,-4,-5,-6,-3,9,-2,-3,-5,-4,-4,9,-1,-2,-4,-2,0,11,0,-2,-4,-3,0,6,0,-1,-5,4,-1,-5,0,-1,-7,1,7,-9,1,-1,-8,12,7,-21,-1,-4,-11,5,10,-24,-2,-8,-9,5,3,-23,-5,-12,-6,-3,-2,-13,-9,-10,-2,7,-9,-12,-13,-10,-1,-9,-11,1,-13,-7,1,2,-16,1,-14,-5,0,1,-6,7,-12,-3,-3,right
11,10,-10,-9,-5,-3,8,2,-1,-8,-6,-4,2,3,8,-6,-7,-4,-2,-1,6,-5,-8,-4,2,-5,4,-5,-7,-5,-5,-7,11,-4,-7,-6,-7,-4,9,-4,-8,-6,-5,-7,5,-4,-6,-7,-5,-5,8,-4,-4,-6,-7,-1,9,-3,-4,-6,-1,0,4,-2,-3,-6,0,-2,1,0,-1,-6,2,-1,-3,0,-3,-6,5,-5,-12,0,-7,-7,2,5,-21,0,-6,-8,4,9,-25,-2,-3,-6,9,6,-20,-4,-8,-4,3,2,-17,-7,-8,-3,0,5,-8,-9,-5,-3,5,-6,-1,-11,-4,-4,right
4,-3,42,-4,-2,-7,-5,-9,11,-4,-4,-8,-5,-4,10,-4,-3,-7,-3,-3,17,-4,-2,-7,-6,-1,18,-3,-4,-6,-6,-2,7,-1,-3,-6,-2,3,12,0,-4,-5,-4,1,11,2,-3,-6,-5,1,-1,3,-4,-6,2,-2,-26,3,2,-6,5,12,-20,0,-6,-8,1,3,-30,-4,-5,-8,0,5,-23,-7,-7,-6,6,-2,-20,-10,-7,-4,2,-3,5,-12,-12,-4,-4,-16,-1,-13,-5,-2,-5,-6,6,-12,-4,-1,3,-7,2,-11,-5,-2,-1,-1,0,-10,-6,-4,-3,1,0,-9,-5,-4,right
6,-14,44,7,-12,-6,8,-21,27,-1,-3,-8,5,-13,19,-5,-7,-8,-3,-6,17,-3,-4,-8,0,-5,9,-1,-6,-7,-3,-3,3,-3,-3,-7,-8,1,5,-1,-4,-6,-5,-2,-1,0,-2,-6,-4,-6,-1,-1,-4,-6,-2,-2,-7,-2,1,-8,-15,13,-14,-3,3,-9,3,13,-25,-5,-4,-9,1,17,-19,-5,-11,-6,1,6,-17,-6,-10,-2,-2,3,-8,-9,-9,-1,16,-11,-5,-9,-14,-1,-3,-10,2,-9,-7,0,-5,-10,1,-11,-1,-2,1,3,-7,-10,-3,-4,1,1,-1,-9,-7,-4,right
3,-15,-9,-6,-10,-6,1,-6,-8,-6,-7,-5,-3,-5,-1,-5,-10,-4,3,-8,0,-5,-7,-5,3,-9,4,-5,-10,-7,2,-3,3,-7,-10,-9,-15,0,17,-6,-7,-10,-12,-5,18,-3,-3,-9,-10,-1,10,-1,-3,-8,-12,3,10,1,2,-7,-9,-3,4,4,1,-5,11,-6,-19,4,-7,-3,13,-1,-29,1,-10,-2,-2,4,-23,-1,2,-4,22,10,-37,-3,-5,-8,-5,22,-19,-5,-5,-5,5,-2,-6,-10,-2,-4,-5,-1,3,-11,1,-7,8,-7,5,-12,-12,-6,-17,-14,14,-11,-7,-2,right
1,-13,-9,-8,4,-11,-5,-3,9,-8,-5,-9,-7,-1,15,-7,-1,-7,-3,-2,15,-4,-1,-7,0,-1,6,-3,-2,-7,-2,3,2,-2,-5,-7,-1,-1,-4,-1,-1,-7,0,2,-12,0,-2,-9,2,8,-22,-2,-8,-9,-18,11,-16,-2,1,-8,6,16,-17,-4,-5,-6,-3,-1,-12,-6,-12,-1,3,1,-8,-8,-9,-1,-1,-7,0,-9,-3,-2,14,-9,-3,-11,-13,-1,-9,-14,4,-11,-6,-2,2,1,-1,-10,-1,-7,-6,1,-2,-9,-5,-5,-3,0,-2,-8,-6,-4,-4,1,1,-7,-5,-4,right
1,-32,36,0,-16,1,-12,-17,34,2,-9,-3,-5,-16,16,0,-12,-4,-2,-15,12,-2,-11,-6,-9,-8,13,-4,-9,-6,-7,-1,7,-5,-3,-7,0,-1,1,-5,-2,-7,-1,4,14,-3,0,-7,-5,-1,-3,-1,1,-6,4,-3,-4,0,-2,-7,-2,1,-15,2,-3,-8,1,6,-15,0,-4,-9,3,4,-32,-3,-2,-10,3,13,-11,-4,-8,-7,1,0,-16,-7,-8,-4,6,-6,-2,-10,-8,-2,2,-8,-3,-11,-9,-1,-3,-8,3,-13,-10,0,-1,-6,-1,-13,-4,-1,2,4,1,-11,-4,-3,right
12,-12,2,-3,-8,-8,-10,-10,10,-2,-4,-7,0,-10,0,-4,-11,-8,-9,-7,3,-5,-9,-8,-8,-4,4,-6,-8,-7,-12,-2,10,-7,-5,-7,-2,-3,9,-7,-7,-6,-4,-2,14,-4,-1,-6,4,-1,7,-2,-4,-6,2,-1,12,1,-2,-6,2,-4,-5,2,-4,-7,2,-1,-14,1,-7,-8,-17,3,-11,0,-1,-8,-8,7,-17,-2,4,-9,6,10,-28,-4,-3,-11,0,18,-19,-5,-11,-5,-7,1,-5,-7,-6,0,17,-4,-16,-11,-11,-1,2,-7,-7,-13,-13,0,-7,-9,0,-12,-12,3,right
4,20,-14,-6,-7,-1,1,-7,0,-8,-7,-5,-4,-3,3,-6,-8,-6,-6,0,4,-6,-9,-6,-8,-1,3,-5,-7,-6,-10,-4,7,-5,-6,-7,-11,5,5,-4,-6,-6,-13,3,11,-3,-3,-5,-13,3,11,-1,-2,-3,-11,8,18,1,-1,-2,-9,3,8,3,1,-3,10,-4,-14,4,-2,-5,4,3,-19,4,-1,-6,19,-2,-29,0,-1,-10,13,-4,-30,-3,-6,-10,11,-4,-14,-7,-11,-7,-2,-5,3,-10,-8,-3,8,-14,4,-13,-10,-4,-2,-9,10,-11,-10,-2,0,-11,2,-12,-7,-2,right
21,-4,-15,-5,-17,-4,3,3,15,-5,-6,-5,3,0,13,-2,-3,-4,5,0,1,-1,-5,-4,4,2,2,-1,-4,-5,-1,2,5,1,-1,-5,3,-5,-8,1,-2,-6,3,-3,-14,0,-4,-8,0,4,-14,-1,-3,-9,2,2,-18,-3,-3,-9,3,-6,-15,-8,-9,-4,4,-1,-10,-10,-8,-4,0,-2,-7,-11,-7,-2,1,-9,0,-13,-8,-1,-2,-8,3,-12,-9,0,0,1,-4,-9,-4,-5,-4,-1,2,-7,-5,-4,-1,-3,0,-6,-7,-4,-4,-3,-1,-5,-6,-4,-4,-3,0,-5,-8,-5,right
